Please indicate your age:,What is your gender?,Please specify your ethnicity.,"What is the highest degree or level of school you have completed? (If currently enrolled, highest degree received.)",TIME,Progress,Duration (in seconds),Location Latitude,Location Longitude,Q7,How likely are you to do the following when you use Facebook? - Click on suggested posts,How likely are you to do the following when you use Facebook? - Read articles,How likely are you to do the following when you use Facebook? - Click on links to products,How likely are you to do the following when you use Facebook? - Share photos,How likely are you to do the following when you use Facebook? - Find new connections,How likely are you to do the following when you use Facebook? - Message others,How likely are you to do the following when you use Facebook? - Play games,How likely are you to do the following when you use Facebook? - Others (Please indicate),How likely are you to do the following when you use Facebook? - Others (Please indicate) - Text,The Facebook platform is: - Low end,The Facebook platform is: - Elegant,The Facebook platform is: - Prestigious,The Facebook platform is: - Sophisticated,The Facebook platform is: - Conventional,The Facebook platform is: - Expensive,The Facebook platform is: - Modest,The Facebook platform is: - Stylish,The Facebook platform is: - Sincere,Please indicate the extent to which you agree with the following statements regarding Facebook: - I know a lot about Facebook,Please indicate the extent to which you agree with the following statements regarding Facebook: - Facebook is relevant to me,Please indicate the extent to which you agree with the following statements regarding Facebook: - Facebook stands out from its competitors,Please indicate the extent to which you agree with the following statements regarding Facebook: - I hold Facebook in high regard,"Compared with other used social media platforms, please rate Facebook's website/mobile app experience?","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Design","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Easy to use","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Personalization","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Privacy","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Easy to share","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Easy to make friend","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Useful Information","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Others (please specify)","On a scale of 1 to 10, please rate your experience of using Facebook on following aspects: - Others (please specify) - Text",Please indicate the amount of time you use Facebook per week: - Selected Choice,Please indicate the amount of time you use Facebook per week: - > 8 hours (please specify) - Text,What percent of your total social media usage time is spent on Facebook? - %,How likely are you to recommend Facebook to a colleague or friend?,Q14,The Instagram platform is: - Low end,The Instagram platform is: - Elegant,The Instagram platform is: - Prestigious,The Instagram platform is: - Sophisticated,The Instagram platform is: - Conventional,The Instagram platform is: - Expensive,The Instagram platform is: - Modest,The Instagram platform is: - Stylish,The Instagram platform is: - Sincere,Please indicate the extent to which you agree with the following statements regarding Instagram: - I know a lot about Instagram,Please indicate the extent to which you agree with the following statements regarding Instagram: - Instagram is relevant to me,Please indicate the extent to which you agree with the following statements regarding Instagram: - Instagram stands out from its competitors,Please indicate the extent to which you agree with the following statements regarding Instagram: - I hold Instagram in high regard,"Compared with other used social media platforms, please rate Instagram's website/mobile app experience?","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Design","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Easy to use","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Personalization","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Privacy","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Easy to share","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Easy to make friend","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Useful Information","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Others (please specify)","On a scale of 1 to 10, please rate your experience of using Instagram on following aspects: - Others (please specify) - Text",Please indicate the amount of time you use Instagram per week: - Selected Choice,Please indicate the amount of time you use Instagram per week: - > 8 hours (please specify) - Text,What percent of your total social media usage time is spent on Instagram? - %,How likely are you to recommend Instagram to a colleague or friend?,Q20,The Whatsapp platform is: - Low end,The Whatsapp platform is: - Elegant,The Whatsapp platform is: - Prestigious,The Whatsapp platform is: - Sophisticated,The Whatsapp platform is: - Conventional,The Whatsapp platform is: - Expensive,The Whatsapp platform is: - Modest,The Whatsapp platform is: - Stylish,The Whatsapp platform is: - Sincere,Please indicate the extent to which you agree with the following statements regarding Whatsapp: - I know a lot about Whatsapp,Please indicate the extent to which you agree with the following statements regarding Whatsapp: - Whatsapp is relevant to me,Please indicate the extent to which you agree with the following statements regarding Whatsapp: - Whatsapp stands out from its competitors,Please indicate the extent to which you agree with the following statements regarding Whatsapp: - I hold Whatsapp in high regard,"Compared with other used social media platforms, please rate Whatsapp's website/mobile app experience?","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Design","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Easy to use","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Personalization","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Privacy","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Easy to share","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Easy to make friend","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Useful Information","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Others (please specify)","On a scale of 1 to 10, please rate your experience of using Whatsapp on following aspects: - Others (please specify) - Text",Please indicate the amount of time you use Whatsapp per week: - Selected Choice,Please indicate the amount of time you use Whatsapp per week: - > 8 hours (please specify) - Text,What percent of your total social media usage time is spent on Whatsapp? - %,How likely are you to recommend Whatsapp to a colleague or friend?
2,2,1,8,09:00,100,513,26.69630432,-81.94290161,5,3,2,2,1,3,1,2,2,Find groups,1,4,4,4,6,1,3,3,4,7,7,7,7,1,8,10,7,8,10,7,5,10,Messaging system,5,,70,10,2,3,3,3,3,5,3,1,4,3,3,3,3,3,4,5,5,4,7,7,7,3,0,,1,,2,4,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,1
4,2,1,9,09:00,100,513,39.0223999,-94.31569672,5,2,3,3,2,3,1,1,1,,3,6,6,6,4,6,3,6,4,5,6,6,5,1,7,6,7,7,7,7,7,1,amount of drama,5,,39,3,4,4,6,6,6,4,4,4,6,5,5,5,5,5,1,6,6,6,6,6,6,6,2,,2,,7,3,1,4,4,4,4,4,4,4,4,4,2,2,2,2,4,1,1,1,1,1,1,1,1,,1,,1,0
3,1,5,8,09:00,100,515,33.89990234,-117.4404984,4,3,3,3,4,4,4,3,2,Join communities,5,5,5,5,6,3,6,5,5,6,4,6,3,3,5,6,6,4,5,6,6,0,,3,,5,3,4,5,5,5,5,5,5,5,6,5,5,5,6,4,3,5,6,5,4,6,4,6,0,,3,,15,5,1,5,5,5,5,5,5,5,5,5,1,1,4,4,3,1,1,1,1,1,1,1,1,,1,,0,0
3,1,1,4,07:00,100,381,40.4066925,-80.1108017,5,2,2,5,1,2,2,3,5,,4,4,4,4,6,1,5,5,5,6,6,5,5,3,6,7,3,3,6,5,5,6,,3,,70,6,5,1,5,6,6,6,1,4,5,5,6,6,6,6,1,9,9,9,8,7,9,9,9,,4,,41,8,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,5,5,5,5,5,5,5,5,,1,,0,5
5,2,1,9,09:00,100,495,40.78849792,-84.03359985,5,4,3,5,5,5,2,4,4,,3,5,5,5,6,3,6,5,6,5,6,6,6,2,6,8,7,8,7,7,7,0,,2,,90,8,1,5,3,3,4,6,5,6,5,6,1,1,1,1,3,4,2,1,2,1,1,1,0,,1,,0,1,1,5,4,4,4,5,4,6,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,1
3,1,1,8,09:00,100,518,39.31610107,-76.57520294,5,5,2,5,2,4,2,5,3,Join groups,6,4,4,4,6,1,5,4,3,6,3,3,2,3,7,7,6,1,6,5,5,5,Connectivity,2,,20,3,5,3,4,4,4,6,1,5,5,5,6,6,4,3,2,5,6,6,3,5,3,2,6,Connectivity,3,,70,6,1,5,5,5,5,5,5,5,5,5,1,1,4,4,3,0,0,0,0,0,0,0,0,n/a,1,,0,0
3,2,1,9,08:00,100,474,36.09710693,-95.96269989,5,4,1,2,1,2,1,3,4,,3,3,5,4,6,1,6,5,5,6,6,7,7,1,10,10,10,9,10,10,10,0,,5,,95,10,4,3,4,4,5,5,5,5,5,5,3,3,3,3,3,8,5,5,5,4,1,0,0,,1,,3,5,4,5,5,5,4,5,5,5,5,5,4,4,4,4,3,3,10,0,5,0,0,0,0,,1,,2,7
3,2,1,4,09:00,100,542,30.50349426,-88.14320374,5,4,4,4,2,4,1,1,4,,5,3,5,3,6,5,6,5,3,5,6,6,5,2,3,5,2,3,9,6,7,0,,5,,70,8,5,5,1,4,4,5,3,3,3,3,6,6,5,4,4,4,1,2,5,1,4,1,0,timeline,1,,5,5,4,6,1,1,1,1,1,1,1,1,4,1,1,1,4,0,0,0,0,0,0,0,0,,1,,0,0
3,1,1,8,08:00,100,489,42.29240417,-85.69080353,5,5,2,5,2,2,1,5,5,,3,4,5,3,6,1,6,6,5,5,5,6,2,3,3,2,5,1,8,10,6,0,,3,,78,7,4,4,6,4,3,3,1,6,6,5,3,3,2,3,4,6,1,2,6,4,1,0,0,,1,,7,2,1,3,5,4,3,1,1,5,6,6,1,1,4,2,3,8,2,4,5,0,0,0,0,,1,,0,5
5,2,1,8,08:00,100,518,0,0,5,5,2,5,5,5,3,2,1,comment on posts,3,1,3,1,6,1,4,3,1,6,6,5,1,3,8,9,5,0,10,9,7,0,free of censorship,4,,96,3,2,5,1,1,1,3,1,5,5,5,1,1,1,1,3,5,5,5,5,5,5,5,5,n/a,1,,0,0,2,6,1,1,1,6,1,6,1,5,1,1,1,1,3,5,5,5,5,5,5,5,5,n/a,1,,0,0
4,1,1,7,08:00,100,509,44.45239258,-73.18409729,5,3,1,4,1,5,2,5,5,,1,1,1,5,6,1,4,5,5,5,7,7,5,1,10,10,0,9,10,5,9,0,,5,,90,10,4,4,6,3,6,6,1,6,6,6,1,5,5,5,3,10,10,10,5,10,5,10,0,,3,,10,7,1,6,6,1,1,1,1,6,1,6,1,1,1,1,4,0,10,0,8,0,0,0,0,,1,,0,0
4,2,1,8,08:00,100,522,42.52160645,-83.16329956,5,3,3,4,3,3,2,3,1,comment on other people's posts,3,5,5,5,6,4,5,5,5,6,6,6,5,3,4,6,5,3,7,6,7,0,,3,,50,7,4,3,5,5,5,5,4,4,6,5,5,5,6,5,3,6,5,6,5,6,6,4,0,,1,,11,6,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,"I have never used this platform, so I have no idea",1,,0,0
2,2,1,8,07:00,100,462,30.290802,-81.63300323,5,1,1,1,2,2,1,1,2,,6,6,5,5,6,6,5,6,6,6,7,7,6,4,8,9,9,9,9,9,10,10,,4,,77,8,4,6,6,6,6,5,5,6,6,6,5,6,6,7,5,9,9,9,9,9,9,9,10,,4,,82,10,4,6,6,6,5,5,6,6,6,5,6,6,5,5,4,8,9,10,10,10,10,10,10,,5,,80,9
4,2,1,9,09:00,100,569,34.2868042,-118.6139984,5,3,2,5,2,1,1,5,5,buy products,3,6,4,6,3,1,4,6,5,6,6,7,6,1,9,10,9,6,10,9,8,8,easy to find people,3,,65,10,4,3,4,6,6,3,1,3,6,5,5,5,6,6,3,8,7,7,4,2,2,3,2,organization,1,,10,6,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,1,1,1,1,1,1,1,1,installation,1,,0,5
2,2,5,5,08:00,100,532,33.74740601,-117.9938965,5,3,3,3,2,4,1,2,1,Market business,5,5,5,6,6,4,5,5,4,7,6,6,6,2,8,8,3,2,10,9,6,6,Market business,2,,9,4,5,3,5,5,4,6,4,5,6,5,6,6,7,6,1,10,10,8,8,8,6,4,5,Market business,2,,7,7,4,3,3,3,3,6,5,5,5,5,3,3,2,2,3,7,9,5,3,6,7,2,10,Chat,1,,2,0
6,1,1,5,10:00,100,548,42.20930481,-70.93260193,5,1,3,1,5,1,4,4,3,,3,4,1,5,5,1,4,5,3,4,7,7,5,2,9,9,8,4,6,10,2,0,,4,,73,4,2,5,4,4,4,5,4,4,4,3,1,1,1,1,3,0,0,0,0,0,0,0,0,i don't use it,1,,0,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,i don't use it,1,,0,0
2,1,1,5,06:00,100,324,30.09829712,-95.35700226,5,2,2,2,3,3,2,4,5,,3,4,4,5,3,3,4,5,5,6,6,6,4,3,7,6,5,6,5,4,7,0,,4,,52,5,5,6,6,6,6,5,1,5,5,5,6,6,6,5,2,8,7,8,6,7,7,7,0,,4,,61,7,1,5,5,5,5,5,5,5,5,5,2,1,1,4,3,3,1,4,2,4,3,3,0,,1,,1,0
3,1,1,4,09:00,100,545,28.15109253,-82.46150208,5,1,1,3,1,1,1,3,5,,1,5,5,1,6,1,4,6,6,6,7,5,5,1,5,10,10,5,10,10,8,0,none,5,,85,10,2,1,6,4,6,3,6,1,6,3,5,3,6,3,4,10,4,3,1,3,1,1,0,none,2,,10,5,4,6,1,3,1,6,1,6,3,6,5,5,6,5,2,5,7,8,5,3,2,2,0,none,1,,5,6
3,1,1,4,08:00,100,481,47.63549805,-122.3235016,5,2,4,5,3,4,3,5,5,,4,3,3,3,6,3,4,3,3,5,5,6,2,4,7,8,8,1,8,7,2,0,,2,,10,4,5,3,6,6,4,4,3,5,6,6,6,6,7,5,2,8,9,6,6,8,3,5,0,,4,,40,8,2,6,3,4,3,6,3,6,3,4,2,2,5,2,3,5,7,4,5,8,5,3,0,,1,,5,5
3,1,1,9,09:00,100,539,37.75100708,-97.8219986,4,3,4,4,3,2,3,4,1,BROWSING,6,5,4,5,4,5,5,6,5,4,5,6,5,3,6,7,7,6,5,6,6,5,,2,,75,7,4,5,6,5,6,5,6,5,6,5,6,5,5,6,4,5,6,4,6,5,5,5,5,,2,,64,6,4,6,6,6,6,6,6,6,6,6,6,5,5,6,4,6,5,7,8,6,8,7,6,,2,,65,6
3,1,3,8,10:00,100,619,25.7631073,-80.19110107,5,1,1,2,3,2,1,2,4,share videos,6,4,6,4,6,5,6,5,6,5,7,6,7,1,8,9,10,8,9,8,9,8,editing,3,,91,8,4,6,5,5,6,4,6,5,6,5,7,6,7,6,2,8,9,8,9,8,9,8,9,look,4,,70,8,5,6,6,5,6,5,4,5,6,5,6,6,5,6,1,8,9,8,9,8,9,7,9,feedback,5,,88,8
6,2,1,8,09:00,100,581,34.28529358,-92.14859772,5,1,1,2,1,3,1,5,4,,5,4,5,4,6,5,5,5,5,7,7,6,6,1,0,10,7,3,10,10,10,0,,5,,80,10,4,5,4,5,5,5,5,5,5,5,4,5,4,4,3,0,10,10,5,10,5,5,0,,2,,11,10,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,59,0
2,1,1,9,09:00,100,560,40.55990601,-115.6155014,5,5,3,3,1,3,2,1,3,Create ads,3,3,3,3,6,1,3,3,3,7,7,7,3,1,8,9,6,1,9,8,4,5,Business management,6,30,91,8,4,6,3,1,1,6,1,6,5,5,3,2,1,1,4,3,2,1,1,9,0,1,0,Non-mobile use,1,,2,2,4,6,3,3,3,6,1,6,3,5,2,1,1,1,4,2,8,0,6,0,0,0,0,Easy to share gifs,1,,1,1
6,2,1,7,09:00,100,551,45.52879333,-122.3590012,5,3,3,4,1,2,1,4,5,Search for past friends,1,6,6,6,6,3,5,6,6,7,7,7,6,1,10,10,10,5,9,9,8,9,Fun to see family,6,,81,7,1,5,5,5,5,5,5,5,5,5,1,1,4,4,4,0,0,0,0,0,0,0,0,Don't use,1,,1,0,5,1,5,5,5,6,3,6,5,6,4,6,4,4,3,8,9,7,8,8,5,1,7,Works well,2,,20,5
3,1,5,8,07:00,100,441,40.28300476,-74.62169647,5,3,3,3,2,2,2,3,5,n/a,3,6,6,6,6,3,6,6,5,6,6,6,6,3,6,7,6,3,6,6,6,0,n/a,1,,56,6,4,4,6,6,6,5,5,5,5,5,4,4,4,4,3,6,5,5,5,5,5,5,0,n/a,1,,22,6,4,3,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,3,6,4,5,0,n/a,1,,28,6
3,1,1,7,10:00,100,606,43.89880371,-69.97250366,5,2,2,5,1,2,1,5,1,Like Photos,6,3,1,1,6,1,3,1,5,7,3,1,1,5,1,3,3,9,10,9,9,8,Portability,1,,10,3,5,1,6,5,5,5,1,1,6,6,7,7,7,7,1,10,10,10,8,10,10,10,10,Always changing,3,,90,10,2,4,1,1,6,3,5,3,3,1,2,2,5,2,3,6,6,8,10,8,6,6,10,Cheap,1,,1,6
3,1,3,8,08:00,100,479,28.53109741,-80.85230255,5,4,1,4,3,3,1,4,4,,1,6,6,6,5,1,5,1,6,6,7,7,7,1,10,10,10,10,10,10,10,0,,5,,76,10,5,1,6,5,5,1,1,5,6,5,7,7,7,7,1,10,10,10,10,10,10,10,0,,4,,24,10,1,5,5,5,5,5,5,5,5,5,1,1,4,1,3,0,0,0,0,0,0,0,0,,1,,0,0
3,2,1,5,11:00,100,612,42.33180237,-83.3710022,5,3,1,3,1,1,1,5,1,Na,5,5,5,6,6,3,3,3,4,7,7,7,7,2,7,8,7,9,10,7,7,1,Na,4,,82,9,4,4,6,6,6,4,5,4,6,6,5,7,7,7,2,9,8,5,9,2,2,6,0,Na,4,,14,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,Na,1,,0,0
3,2,1,11,10:00,100,575,10.31669617,-72.3167038,5,1,1,1,1,1,1,1,1,,6,6,6,6,6,6,6,6,6,7,7,7,7,1,4,4,6,4,5,5,5,0,,5,,92,9,5,6,6,6,6,6,6,6,6,6,7,7,7,7,1,9,10,8,8,10,9,9,0,,5,,93,9,5,6,6,6,6,6,6,6,6,6,7,7,7,7,2,9,9,9,10,9,10,10,10,,5,,93,10
4,1,1,8,11:00,100,609,40.76179504,-73.32929993,5,5,5,5,5,4,3,3,5,,6,1,1,1,6,1,5,3,1,6,2,6,1,5,2,6,0,0,2,0,0,10,Openness to foreign adversaries that help swing presidential elections,1,,5,0,5,1,5,4,5,6,3,5,6,5,6,7,7,6,3,8,8,6,3,7,0,8,0,,3,,30,6,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,0
3,2,1,8,08:00,100,465,40.79100037,-73.92559814,5,1,2,4,3,5,2,5,5,,1,1,1,1,6,1,6,1,6,6,6,6,4,2,7,5,3,8,9,10,1,0,,3,,80,10,5,1,1,4,5,6,1,3,6,6,7,7,7,7,2,10,6,3,7,10,6,10,0,,1,,10,10,5,1,3,3,3,6,1,6,4,6,7,7,7,7,2,5,9,1,8,8,8,0,0,,1,,5,10
3,2,2,9,11:00,100,637,25.70140076,-80.35820007,5,3,1,3,1,3,3,3,5,,1,3,3,6,6,1,6,3,6,7,7,7,7,1,10,10,7,10,10,10,10,10,Fun,6,I love it. I read a lot of articles on FB.,80,10,5,1,6,1,6,1,1,6,6,1,6,7,7,7,1,10,10,4,10,4,7,6,10,fun,5,,15,10,4,6,1,6,1,6,1,6,1,1,5,5,7,7,3,10,10,3,10,10,10,1,10,Useful,1,,1,10
3,1,1,10,10:00,100,594,40.77619934,-73.95480347,5,5,5,5,5,3,3,5,5,,6,3,3,4,6,1,4,4,3,6,5,2,1,4,6,5,1,0,6,1,1,0,NA,1,,10,1,5,3,6,5,6,5,3,3,6,3,6,7,7,6,1,9,7,9,5,9,7,7,0,NA,4,,75,9,4,4,4,3,3,6,3,3,4,3,5,5,2,2,3,7,2,2,1,0,1,0,0,NA,1,,0,1
2,1,1,4,09:00,100,513,41.77589417,-72.52149963,5,1,1,1,1,1,1,2,1,Post reviews,1,6,6,6,1,1,5,6,6,6,7,7,7,1,9,10,9,10,10,10,10,10,Enjoyable,5,,55,10,5,1,6,6,6,1,1,3,6,6,6,7,7,7,1,10,10,9,7,10,10,5,10,Enjoyable,3,,20,10,5,1,5,5,5,1,1,5,5,6,6,7,7,7,1,10,10,8,9,10,10,10,10,Enjoyable,1,,5,10
5,2,1,8,11:00,100,662,45.67410278,-122.4714966,4,2,2,3,1,1,1,5,1,posts for business,4,3,4,6,6,3,6,5,5,3,5,5,3,3,6,5,6,4,5,9,5,5,dependable,4,,90,5,3,3,5,3,4,6,3,6,6,5,1,1,4,3,3,0,6,0,0,0,8,0,0,don't use,1,,2,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,0,0,0,0,0,0,0,0,don't use,1,,0,0
3,2,1,5,06:00,100,376,25.78059387,-80.18260193,5,4,4,4,3,3,2,2,4,,6,5,5,5,5,4,4,4,4,7,6,6,4,2,6,5,6,6,8,7,5,2,,2,,60,7,5,5,5,6,5,5,5,4,4,4,7,6,6,5,2,8,7,9,6,7,7,8,8,,3,,81,6,5,6,6,6,5,5,5,5,6,6,7,6,6,5,1,7,9,9,9,8,9,9,9,,5,,71,8
3,1,1,8,10:00,100,614,33.50799561,-112.1253967,5,5,2,4,2,4,2,2,2,Watch videos,4,4,3,5,5,4,4,3,3,5,4,3,3,4,2,6,3,1,5,3,1,5,Cooking videos,4,,22,5,5,5,6,5,6,5,5,5,6,6,4,5,5,4,2,6,7,4,3,1,9,5,1,NA,5,,63,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,0,0,0,0,0,0,0,0,,1,,0,5
3,1,1,10,10:00,100,614,29.7203064,-95.31390381,5,3,1,5,5,5,3,5,1,Research local events,3,1,1,1,1,1,1,1,1,7,5,4,4,3,5,5,4,0,5,7,3,8,Find like-minded individuals,5,,90,7,5,3,4,3,3,3,1,5,6,3,7,4,5,4,3,6,7,2,0,6,0,0,0,,2,,10,2,5,3,1,1,1,1,1,1,1,1,7,5,3,3,4,3,1,0,9,0,0,0,0,,5,,10,5
3,1,1,9,09:00,100,524,42.63389587,-71.29570007,1,4,4,3,3,2,2,5,2,like statuses,3,4,5,5,5,1,3,5,5,6,6,6,3,2,5,8,6,1,9,9,9,5,enjoyment,3,,21,2,4,6,5,5,4,4,3,3,3,3,3,2,2,2,4,4,2,2,2,2,2,2,1,enjoyable,1,,0,0,1,6,3,3,3,3,3,3,3,3,1,1,1,1,5,0,0,0,0,0,0,0,0,enjoyment,1,,0,0
2,1,1,8,08:00,100,519,34.62480164,-112.4219971,4,5,2,5,5,4,3,5,5,,4,3,3,3,5,3,3,6,5,5,5,6,2,3,5,7,8,7,8,9,3,0,,1,,5,2,1,5,5,5,5,5,5,5,5,5,2,2,2,4,3,0,0,0,0,0,0,0,0,,1,,0,5,1,5,5,5,5,5,5,5,5,5,2,2,2,4,3,0,0,0,0,0,0,0,0,,1,,0,5
2,2,1,8,10:00,100,626,38.77009583,-77.63210297,5,1,1,1,1,1,1,1,4,security,3,5,5,5,5,3,6,6,6,6,2,6,6,1,9,10,10,8,9,10,10,6,security,5,,50,10,5,3,5,5,5,5,4,5,5,5,6,4,5,5,2,7,7,7,7,7,7,7,7,security,3,,26,7,5,1,6,6,6,6,3,6,6,6,7,2,7,7,1,10,10,10,10,10,10,10,10,total communication,6,,100,10
4,2,1,8,11:00,100,694,41.49729919,-81.4713974,5,5,3,5,5,5,3,5,3,Like a post,6,1,1,1,6,1,1,1,1,6,1,1,1,3,3,4,3,0,4,4,1,4,Follow someone's page,1,,10,0,5,3,6,1,3,4,1,1,5,3,6,5,6,5,1,8,8,6,4,3,3,3,6,Useful,2,,40,6,1,5,3,1,1,4,1,1,1,1,1,1,2,1,3,0,0,0,0,0,0,0,0,Fun to use,1,,0,0
4,2,1,6,09:00,100,594,45.3217926,-122.5231018,4,5,5,5,3,5,5,5,5,,3,3,3,3,6,3,5,3,1,5,3,4,2,3,2,5,4,0,4,10,2,0,,1,,5,0,1,3,6,3,3,5,3,3,6,1,1,2,6,2,3,7,3,9,2,10,4,0,0,,1,,0,0,1,3,3,3,3,6,3,3,3,1,1,2,6,4,3,4,5,1,10,3,0,7,0,,1,,0,0
2,1,1,8,11:00,100,630,29.73950195,-95.38790131,5,2,2,3,1,4,1,5,2,Respond to events,1,6,5,5,3,1,5,6,5,6,6,6,7,2,8,9,9,8,10,7,8,8,Relevancy,5,,66,9,5,1,6,4,4,3,1,5,5,5,6,6,7,6,3,7,8,7,9,2,3,6,3,Clutter,4,,13,8,4,1,5,5,6,3,1,5,4,5,5,6,6,6,3,8,9,5,10,4,2,2,9,Speed,3,,5,8
3,1,2,8,09:00,100,529,26.21589661,-98.32530212,4,5,4,5,5,5,5,4,5,like something,3,4,4,4,5,4,5,4,4,4,2,5,1,3,5,6,6,0,7,6,1,0,privacy,1,,1,0,3,5,5,4,4,5,4,4,4,4,3,1,4,1,3,5,6,4,1,7,5,3,1,video chat,1,,0,0,4,5,4,4,4,5,3,5,4,4,5,3,4,2,3,4,7,4,2,3,3,1,3,calls,1,,1,0
5,2,1,4,12:00,100,704,34.15390015,-117.9918976,5,3,2,4,2,1,1,5,1,post on timeline,3,5,5,6,6,5,4,6,4,6,6,7,5,2,8,9,8,4,8,7,8,0,NA,5,,70,7,4,3,6,6,6,5,6,4,6,6,5,6,5,4,3,6,5,6,5,6,5,6,0,NA,2,,14,6,2,5,4,4,4,5,4,6,5,5,1,1,2,1,3,5,4,5,4,5,4,5,0,NA,1,,0,5
2,2,1,8,06:00,100,327,42.01060486,-87.66860199,5,5,3,4,5,4,1,5,5,,5,5,5,5,5,5,5,5,1,6,2,6,2,3,7,7,6,0,6,6,6,0,,1,,0,0,5,1,6,5,6,6,1,6,6,5,6,6,6,6,2,7,9,8,8,7,10,3,0,,3,,66,8,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,0,0,0,0,0,0,0,0,,1,,0,0
3,1,1,8,05:00,100,287,37.27220154,-121.8435974,5,1,1,1,2,2,2,3,2,,1,5,6,5,6,1,4,4,4,7,7,6,6,2,8,7,8,8,7,8,7,0,n/a,4,,76,8,5,1,6,5,5,6,6,6,6,5,7,7,4,7,2,7,7,7,7,4,7,7,0,na,3,,23,9,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,2,1,na,1,,0,0
2,2,1,5,11:00,100,646,41.15319824,-85.48100281,5,2,2,5,2,3,1,2,1,Watch videos,1,6,6,6,3,1,3,6,6,7,7,7,7,1,10,10,8,5,10,10,10,10,Entertaining,5,,100,10,1,5,5,5,5,5,5,5,5,5,1,1,4,4,3,5,5,5,5,5,5,5,5,Not applicable,1,,0,5,1,5,5,5,5,5,5,5,5,5,1,1,4,4,3,5,5,5,5,5,5,5,5,N/A,1,,0,5
3,2,5,7,08:00,100,472,26.36520386,127.758606,5,5,2,5,1,3,1,1,5,,3,1,1,1,3,6,1,1,1,3,1,1,1,5,3,10,1,1,10,10,1,6,convenient,1,,9,0,5,1,4,1,1,1,1,1,6,6,7,7,7,7,4,6,6,8,10,10,10,10,7,fun,3,,51,10,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5,0,0,1,1,0,1,1,1,never used,1,,9,0
3,2,1,4,05:00,100,277,39.61720276,-75.86779785,5,2,2,1,1,5,3,5,5,,3,4,1,3,5,1,4,5,5,6,6,6,4,3,8,9,2,3,8,3,7,0,,4,,80,5,5,3,6,6,6,4,5,3,5,3,6,7,7,7,2,10,9,8,7,10,1,4,0,,3,,20,5,1,5,5,5,5,5,5,5,5,5,2,2,2,2,3,2,1,1,6,1,1,1,0,,1,,0,0
2,1,1,8,11:00,100,645,40.76269531,-73.3227005,5,3,3,3,3,5,5,5,4,,3,3,1,1,6,1,6,4,5,7,6,6,3,3,8,9,2,4,9,8,5,0,n/a,3,,25,8,5,3,1,3,1,6,1,4,5,4,6,6,6,3,2,9,10,2,5,9,9,5,0,,4,,70,9,2,3,1,1,1,6,3,4,3,4,3,5,5,2,3,5,8,2,5,8,5,5,0,n/a,1,,0,5
